Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,EOQ,std_dev_demand,Lead times,Safety Stock,Total Order Quantity,Forecasted Demand
haircare,SKU84,89.10436729,99,618,3278.176155,Unknown,73,80,10,Carrier A,8.381615625,Supplier 5,Chennai,24,589,22,33.80863651,Pass,4.843456577,Air,Route B,465.457006,175.78395831246945,0.0,26.0,0,175.78395831246945,"[618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618]"
cosmetics,SKU92,47.71423308,44,276,3990.654952,Male,90,10,8,Carrier B,4.469500026,Supplier 2,Mumbai,4,671,29,62.6126904,Pass,0.333431825,Rail,Route B,230.0927825,117.4734012447073,0.0,25.0,0,117.4734012447073,"[276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276]"
haircare,SKU78,6.306883176,50,946,2897.698075,Unknown,5,51,5,Carrier B,8.467049771,Supplier 5,Mumbai,25,858,21,71.12651472,Pending,4.096881332,Sea,Route C,323.5922034,217.48563170931544,0.0,4.0,0,217.48563170931544,"[946, 946, 946, 946, 946, 946, 946, 946, 946, 946, 946, 946]"
haircare,SKU68,37.93181238,29,163,3941.427841,Non-binary,0,58,8,Carrier B,1.194251865,Supplier 2,Bangalore,2,375,18,97.11358156,Fail,1.983467872,Rail,Route A,299.7063031,90.27735042633894,0.0,8.0,0,90.27735042633894,"[163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163]"
cosmetics,SKU28,2.397274706,12,394,5879.552976,Female,48,24,4,Carrier B,9.898140508,Supplier 1,Mumbai,13,171,7,59.42938181,Fail,0.815757079,Air,Route A,123.4370275,140.356688476182,0.0,15.0,0,140.356688476182,"[394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]"
haircare,SKU84,89.10436729,99,618,3278.176155,Unknown,73,80,10,Carrier A,8.381615625,Supplier 5,Chennai,24,589,22,33.80863651,Pass,4.843456577,Air,Route B,465.457006,175.78395831246945,0.0,26.0,0,175.78395831246945,"[618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618, 618]"
haircare,SKU51,26.70076097,61,154,8093.564589,Male,100,52,1,Carrier A,4.783000558,Supplier 5,Bangalore,18,673,28,14.19032834,Pending,1.772951172,Road,Route A,694.9823176,87.74964387392122,0.0,4.0,0,87.74964387392122,"[154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154]"
cosmetics,SKU38,52.07593068,75,705,8367.645709,Non-binary,69,88,5,Carrier B,9.235931437,Supplier 5,Mumbai,10,841,12,5.930693646,Pending,0.613326899,Air,Route B,339.6728699,187.7498335551859,0.0,1.0,0,187.7498335551859,"[705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705]"
skincare,SKU64,89.63409561,11,134,7736.568919,Female,73,75,6,Carrier C,4.585353468,Supplier 1,Delhi,17,328,6,8.693042426,Fail,0.159486315,Air,Route C,771.2250847,81.8535277187245,0.0,27.0,0,81.8535277187245,"[134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134]"
skincare,SKU20,96.34107244,22,320,7133.930652,Unknown,27,68,6,Carrier A,8.878334651,Supplier 1,Chennai,29,309,6,65.68625961,Pass,4.231416574,Air,Route B,493.8712153,126.49110640673517,0.0,12.0,0,126.49110640673517,"[320, 320, 320, 320, 320, 320, 320, 320, 320, 320, 320, 320]"
skincare,SKU13,16.16039332,5,249,5084.161318,Male,80,48,9,Carrier A,9.537283061,Supplier 5,Bangalore,23,173,10,97.82905011,Pending,1.63107423,Road,Route B,547.2410052,111.57956802210698,0.0,8.0,0,111.57956802210698,"[249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249]"
skincare,SKU9,64.01573294,35,980,5733.825985,Unknown,14,83,1,Carrier A,7.166645291,Supplier 2,Chennai,29,963,23,47.95760163,Pending,3.844614479,Rail,Route B,995.9294615,221.35943621178654,0.0,27.0,0,221.35943621178654,"[980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980]"
skincare,SKU9,64.01573294,35,980,5733.825985,Unknown,14,83,1,Carrier A,7.166645291,Supplier 2,Chennai,29,963,23,47.95760163,Pending,3.844614479,Rail,Route B,995.9294615,221.35943621178654,0.0,27.0,0,221.35943621178654,"[980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980]"
skincare,SKU41,99.11329162,35,556,5979.796964,Female,64,38,8,Carrier B,5.773263744,Supplier 4,Chennai,18,892,7,95.33206455,Fail,0.045302262,Sea,Route A,275.5243711,166.73332000533065,0.0,19.0,0,166.73332000533065,"[556, 556, 556, 556, 556, 556, 556, 556, 556, 556, 556, 556]"
skincare,SKU64,89.63409561,11,134,7736.568919,Female,73,75,6,Carrier C,4.585353468,Supplier 1,Delhi,17,328,6,8.693042426,Fail,0.159486315,Air,Route C,771.2250847,81.8535277187245,0.0,27.0,0,81.8535277187245,"[134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134, 134]"
cosmetics,SKU88,75.27040698,58,737,8153.513209,Male,60,85,7,Carrier A,3.801253133,Supplier 2,Mumbai,21,953,11,68.18491906,Pending,0.722204402,Sea,Route A,103.916248,191.96353820452467,0.0,18.0,0,191.96353820452467,"[737, 737, 737, 737, 737, 737, 737, 737, 737, 737, 737, 737]"
skincare,SKU9,64.01573294,35,980,5733.825985,Unknown,14,83,1,Carrier A,7.166645291,Supplier 2,Chennai,29,963,23,47.95760163,Pending,3.844614479,Rail,Route B,995.9294615,221.35943621178654,0.0,27.0,0,221.35943621178654,"[980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980]"
skincare,SKU47,95.71213588,93,910,6830.977021,Male,4,51,9,Carrier B,8.978750756,Supplier 1,Kolkata,10,964,20,19.71299291,Pending,0.380573587,Rail,Route A,581.6023551,213.3072900770154,0.0,15.0,0,213.3072900770154,"[910, 910, 910, 910, 910, 910, 910, 910, 910, 910, 910, 910]"
skincare,SKU37,23.39984475,5,963,3594.377891,Female,25,21,9,Carrier A,1.532655274,Supplier 3,Kolkata,24,867,15,34.34327747,Pending,2.610288085,Sea,Route A,183.932968,219.4310825749169,0.0,8.0,0,219.4310825749169,"[963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963]"
haircare,SKU46,27.0822072,75,859,3265.242743,Non-binary,92,6,8,Carrier B,4.070955837,Supplier 3,Chennai,18,870,23,77.32235321,Pending,3.648610593,Road,Route B,380.4359371,207.24381776062705,0.0,29.0,0,207.24381776062705,"[859, 859, 859, 859, 859, 859, 859, 859, 859, 859, 859, 859]"
skincare,SKU86,19.99817694,18,223,2844.17966,Unknown,32,22,6,Carrier B,1.45430531,Supplier 1,Mumbai,4,569,18,74.60897,Pass,2.051512931,Rail,Route A,264.2548898,105.59356040971439,0.0,14.0,0,105.59356040971439,"[223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223]"
skincare,SKU86,19.99817694,18,223,2844.17966,Unknown,32,22,6,Carrier B,1.45430531,Supplier 1,Mumbai,4,569,18,74.60897,Pass,2.051512931,Rail,Route A,264.2548898,105.59356040971439,0.0,14.0,0,105.59356040971439,"[223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223]"
haircare,SKU78,6.306883176,50,946,2897.698075,Unknown,5,51,5,Carrier B,8.467049771,Supplier 5,Mumbai,25,858,21,71.12651472,Pending,4.096881332,Sea,Route C,323.5922034,217.48563170931544,0.0,4.0,0,217.48563170931544,"[946, 946, 946, 946, 946, 946, 946, 946, 946, 946, 946, 946]"
haircare,SKU78,6.306883176,50,946,2897.698075,Unknown,5,51,5,Carrier B,8.467049771,Supplier 5,Mumbai,25,858,21,71.12651472,Pending,4.096881332,Sea,Route C,323.5922034,217.48563170931544,0.0,4.0,0,217.48563170931544,"[946, 946, 946, 946, 946, 946, 946, 946, 946, 946, 946, 946]"
skincare,SKU86,19.99817694,18,223,2844.17966,Unknown,32,22,6,Carrier B,1.45430531,Supplier 1,Mumbai,4,569,18,74.60897,Pass,2.051512931,Rail,Route A,264.2548898,105.59356040971439,0.0,14.0,0,105.59356040971439,"[223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223]"
cosmetics,SKU72,90.20442752,88,478,3386.319302,Non-binary,57,77,9,Carrier A,6.59961416,Supplier 1,Bangalore,21,152,11,55.7604929,Pending,3.213329607,Rail,Route B,677.9445698,154.59624833740307,0.0,29.0,0,154.59624833740307,"[478, 478, 478, 478, 478, 478, 478, 478, 478, 478, 478, 478]"
skincare,SKU82,17.03493074,13,336,4932.671716,Unknown,42,72,1,Carrier A,4.708181874,Supplier 2,Mumbai,6,955,26,4.465278435,Pending,4.137877049,Road,Route C,589.9785556,129.6148139681572,0.0,19.0,0,129.6148139681572,"[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]"
haircare,SKU51,26.70076097,61,154,8093.564589,Male,100,52,1,Carrier A,4.783000558,Supplier 5,Bangalore,18,673,28,14.19032834,Pending,1.772951172,Road,Route A,694.9823176,87.74964387392122,0.0,4.0,0,87.74964387392122,"[154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154]"
skincare,SKU82,17.03493074,13,336,4932.671716,Unknown,42,72,1,Carrier A,4.708181874,Supplier 2,Mumbai,6,955,26,4.465278435,Pending,4.137877049,Road,Route C,589.9785556,129.6148139681572,0.0,19.0,0,129.6148139681572,"[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]"
cosmetics,SKU59,63.82839835,30,484,2849.261647,Non-binary,100,26,7,Carrier B,7.293722597,Supplier 1,Kolkata,11,176,4,1.900762244,Fail,0.447194015,Air,Route A,312.5742736,155.56349186104046,0.0,16.0,0,155.56349186104046,"[484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484]"
skincare,SKU98,19.75460487,43,913,7810.046685,Female,53,27,7,Carrier B,1.409801095,Supplier 5,Chennai,28,581,9,5.604690864,Pending,2.908122169,Rail,Route A,882.1988635,213.65860619221496,0.0,1.0,0,213.65860619221496,"[913, 913, 913, 913, 913, 913, 913, 913, 913, 913, 913, 913]"
skincare,SKU36,9.813002579,34,963,6577.221953,Female,18,28,3,Carrier B,2.107951267,Supplier 2,Delhi,26,671,19,45.53136424,Fail,3.805533379,Air,Route C,403.8089742,219.4310825749169,0.0,23.0,0,219.4310825749169,"[963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963]"
skincare,SKU37,23.39984475,5,963,3594.377891,Female,25,21,9,Carrier A,1.532655274,Supplier 3,Kolkata,24,867,15,34.34327747,Pending,2.610288085,Sea,Route A,183.932968,219.4310825749169,0.0,8.0,0,219.4310825749169,"[963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963]"
cosmetics,SKU28,2.397274706,12,394,5879.552976,Female,48,24,4,Carrier B,9.898140508,Supplier 1,Mumbai,13,171,7,59.42938181,Fail,0.815757079,Air,Route A,123.4370275,140.356688476182,0.0,15.0,0,140.356688476182,"[394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]"
haircare,SKU48,76.03554443,28,29,6641.651215,Non-binary,30,9,3,Carrier C,7.095833157,Supplier 2,Mumbai,9,109,18,23.12636358,Fail,1.698112541,Rail,Route B,768.651914,38.07886552931954,0.0,16.0,0,38.07886552931954,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]"
haircare,SKU68,37.93181238,29,163,3941.427841,Non-binary,0,58,8,Carrier B,1.194251865,Supplier 2,Bangalore,2,375,18,97.11358156,Fail,1.983467872,Rail,Route A,299.7063031,90.27735042633894,0.0,8.0,0,90.27735042633894,"[163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163]"
skincare,SKU6,4.078332863,48,65,7173.068095,Male,11,58,8,Carrier C,3.880763303,Supplier 3,Kolkata,14,314,24,1.08506857,Pending,1.000910619,Sea,Route A,134.3690969,57.0087712549569,0.0,15.0,0,57.0087712549569,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65]"
cosmetics,SKU91,62.11196546,90,916,3618.787407,Male,98,85,7,Carrier B,7.471514084,Supplier 4,Delhi,5,207,28,39.7728825,Pending,0.626001858,Rail,Route B,996.778315,214.00934559032697,0.0,22.0,0,214.00934559032697,"[916, 916, 916, 916, 916, 916, 916, 916, 916, 916, 916, 916]"
cosmetics,SKU29,63.44755919,3,253,7314.748648,Female,45,67,7,Carrier B,8.100973145,Supplier 1,Kolkata,16,329,7,39.29287559,Pass,3.878098937,Road,Route B,764.9353759,112.47221879201993,0.0,5.0,0,112.47221879201993,"[253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253]"
haircare,SKU51,26.70076097,61,154,8093.564589,Male,100,52,1,Carrier A,4.783000558,Supplier 5,Bangalore,18,673,28,14.19032834,Pending,1.772951172,Road,Route A,694.9823176,87.74964387392122,0.0,4.0,0,87.74964387392122,"[154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154, 154]"
skincare,SKU86,19.99817694,18,223,2844.17966,Unknown,32,22,6,Carrier B,1.45430531,Supplier 1,Mumbai,4,569,18,74.60897,Pass,2.051512931,Rail,Route A,264.2548898,105.59356040971439,0.0,14.0,0,105.59356040971439,"[223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223]"
cosmetics,SKU8,68.71759675,78,150,6886.01173,Female,5,15,7,Carrier C,3.404733857,Supplier 4,Mumbai,13,769,8,11.42302714,Pending,2.709862691,Sea,Route B,505.5571342,86.60254037844386,0.0,10.0,0,86.60254037844386,"[150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150]"
haircare,SKU46,27.0822072,75,859,3265.242743,Non-binary,92,6,8,Carrier B,4.070955837,Supplier 3,Chennai,18,870,23,77.32235321,Pending,3.648610593,Road,Route B,380.4359371,207.24381776062705,0.0,29.0,0,207.24381776062705,"[859, 859, 859, 859, 859, 859, 859, 859, 859, 859, 859, 859]"
cosmetics,SKU50,14.20348426,91,633,5498.975362,Female,31,82,10,Carrier A,6.247860915,Supplier 2,Delhi,20,306,21,45.17875792,Fail,4.754800805,Rail,Route B,496.2486503,177.90446874657195,0.0,23.0,0,177.90446874657195,"[633, 633, 633, 633, 633, 633, 633, 633, 633, 633, 633, 633]"
cosmetics,SKU29,63.44755919,3,253,7314.748648,Female,45,67,7,Carrier B,8.100973145,Supplier 1,Kolkata,16,329,7,39.29287559,Pass,3.878098937,Road,Route B,764.9353759,112.47221879201993,0.0,5.0,0,112.47221879201993,"[253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253]"
haircare,SKU24,4.156308359,32,209,7379.670863,Male,4,2,8,Carrier C,9.741291689,Supplier 2,Bangalore,28,447,3,40.3823597,Pending,3.691310293,Air,Route A,758.7247726,102.22524150130437,0.0,26.0,0,102.22524150130437,"[209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209]"
haircare,SKU93,69.290831,88,114,4951.815405,Unknown,63,66,1,Carrier C,7.006432059,Supplier 4,Chennai,21,824,20,35.63365234,Fail,4.165781795,Air,Route A,823.5238459,75.49834435270749,0.0,17.0,0,75.49834435270749,"[114, 114, 114, 114, 114, 114, 114, 114, 114, 114, 114, 114]"
haircare,SKU5,1.699976014,87,147,3430.486274,Non-binary,90,66,3,Carrier B,4.444098864,Supplier 4,Bangalore,10,104,17,56.76647556,Fail,2.779193512,Road,Route A,235.4612367,85.73214099741124,0.0,27.0,0,85.73214099741124,"[147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147]"
haircare,SKU78,6.306883176,50,946,2897.698075,Unknown,5,51,5,Carrier B,8.467049771,Supplier 5,Mumbai,25,858,21,71.12651472,Pending,4.096881332,Sea,Route C,323.5922034,217.48563170931544,0.0,4.0,0,217.48563170931544,"[946, 946, 946, 946, 946, 946, 946, 946, 946, 946, 946, 946]"
haircare,SKU79,57.05703122,56,198,6701.193914,Non-binary,31,20,1,Carrier B,6.496325364,Supplier 3,Bangalore,5,228,12,57.87090292,Pending,0.165871627,Air,Route C,351.5042193,99.498743710662,0.0,25.0,0,99.498743710662,"[198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198]"
cosmetics,SKU28,2.397274706,12,394,5879.552976,Female,48,24,4,Carrier B,9.898140508,Supplier 1,Mumbai,13,171,7,59.42938181,Fail,0.815757079,Air,Route A,123.4370275,140.356688476182,0.0,15.0,0,140.356688476182,"[394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]"
haircare,SKU99,68.5178327,17,627,7914.629449,Unknown,55,59,6,Carrier B,1.311023756,Supplier 2,Chennai,29,921,2,38.07289852,Fail,0.346027291,Rail,Route B,210.743009,177.05931209625774,0.0,8.0,0,177.05931209625774,"[627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627]"
skincare,SKU6,4.078332863,48,65,7173.068095,Male,11,58,8,Carrier C,3.880763303,Supplier 3,Kolkata,14,314,24,1.08506857,Pending,1.000910619,Sea,Route A,134.3690969,57.0087712549569,0.0,15.0,0,57.0087712549569,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65]"
skincare,SKU3,61.16334302,68,83,6830.941184,Non-binary,23,59,6,Carrier C,1.729568564,Supplier 5,Kolkata,24,937,18,35.6247414,Fail,4.746648621,Rail,Route A,254.7761592,64.42049363362563,0.0,13.0,0,64.42049363362563,"[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83]"
skincare,SKU40,80.54142417,97,933,5272.187727,Female,90,39,8,Carrier C,7.22959514,Supplier 1,Kolkata,18,793,1,88.1794071,Pending,4.213269431,Road,Route A,529.808724,215.98611066455177,0.0,20.0,0,215.98611066455177,"[933, 933, 933, 933, 933, 933, 933, 933, 933, 933, 933, 933]"
skincare,SKU16,7.54717211,74,280,6342.539969,Female,2,78,1,Carrier B,4.191324586,Supplier 1,Bangalore,3,399,21,77.1063425,Pass,1.012563089,Air,Route A,865.5257798,118.32159566199232,0.0,5.0,0,118.32159566199232,"[280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280]"
haircare,SKU5,1.699976014,87,147,3430.486274,Non-binary,90,66,3,Carrier B,4.444098864,Supplier 4,Bangalore,10,104,17,56.76647556,Fail,2.779193512,Road,Route A,235.4612367,85.73214099741124,0.0,27.0,0,85.73214099741124,"[147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147]"
skincare,SKU56,20.98638604,90,93,5454.147849,Non-binary,25,83,5,Carrier C,1.774429714,Supplier 1,Mumbai,24,826,28,12.83628457,Pass,1.173755495,Air,Route B,832.2108087,68.19090848492928,0.0,23.0,0,68.19090848492928,"[93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93]"
cosmetics,SKU59,63.82839835,30,484,2849.261647,Non-binary,100,26,7,Carrier B,7.293722597,Supplier 1,Kolkata,11,176,4,1.900762244,Fail,0.447194015,Air,Route A,312.5742736,155.56349186104046,0.0,16.0,0,155.56349186104046,"[484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484]"
cosmetics,SKU38,52.07593068,75,705,8367.645709,Non-binary,69,88,5,Carrier B,9.235931437,Supplier 5,Mumbai,10,841,12,5.930693646,Pending,0.613326899,Air,Route B,339.6728699,187.7498335551859,0.0,1.0,0,187.7498335551859,"[705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705]"
cosmetics,SKU38,52.07593068,75,705,8367.645709,Non-binary,69,88,5,Carrier B,9.235931437,Supplier 5,Mumbai,10,841,12,5.930693646,Pending,0.613326899,Air,Route B,339.6728699,187.7498335551859,0.0,1.0,0,187.7498335551859,"[705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705, 705]"
skincare,SKU9,64.01573294,35,980,5733.825985,Unknown,14,83,1,Carrier A,7.166645291,Supplier 2,Chennai,29,963,23,47.95760163,Pending,3.844614479,Rail,Route B,995.9294615,221.35943621178654,0.0,27.0,0,221.35943621178654,"[980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980, 980]"
haircare,SKU24,4.156308359,32,209,7379.670863,Male,4,2,8,Carrier C,9.741291689,Supplier 2,Bangalore,28,447,3,40.3823597,Pending,3.691310293,Air,Route A,758.7247726,102.22524150130437,0.0,26.0,0,102.22524150130437,"[209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209]"
skincare,SKU14,99.17132864,26,562,7700.041963,Non-binary,54,78,5,Carrier B,2.039770189,Supplier 1,Kolkata,25,558,14,5.79143663,Pending,0.100682852,Air,Route B,929.23529,167.6305461424021,0.0,29.0,0,167.6305461424021,"[562, 562, 562, 562, 562, 562, 562, 562, 562, 562, 562, 562]"
cosmetics,SKU21,84.89386898,60,601,6767.691762,Unknown,69,7,6,Carrier B,6.037883769,Supplier 5,Chennai,19,791,4,61.73572895,Pending,0.018607568,Air,Route C,523.3609147,173.34935823359717,0.0,25.0,0,173.34935823359717,"[601, 601, 601, 601, 601, 601, 601, 601, 601, 601, 601, 601]"
haircare,SKU43,11.74327178,6,598,6326.302698,Unknown,36,85,9,Carrier B,3.694021268,Supplier 5,Mumbai,1,206,23,26.27736596,Pending,0.372304768,Air,Route A,716.0441198,172.91616465790582,0.0,29.0,0,172.91616465790582,"[598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598]"
skincare,SKU15,36.98924493,94,469,4855.168465,Non-binary,9,69,7,Carrier B,2.422039723,Supplier 1,Bangalore,14,580,7,97.12128175,Pass,2.264405761,Sea,Route B,127.8618,153.13392831113555,0.0,8.0,0,153.13392831113555,"[469, 469, 469, 469, 469, 469, 469, 469, 469, 469, 469, 469]"
cosmetics,SKU28,2.397274706,12,394,5879.552976,Female,48,24,4,Carrier B,9.898140508,Supplier 1,Mumbai,13,171,7,59.42938181,Fail,0.815757079,Air,Route A,123.4370275,140.356688476182,0.0,15.0,0,140.356688476182,"[394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]"
skincare,SKU40,80.54142417,97,933,5272.187727,Female,90,39,8,Carrier C,7.22959514,Supplier 1,Kolkata,18,793,1,88.1794071,Pending,4.213269431,Road,Route A,529.808724,215.98611066455177,0.0,20.0,0,215.98611066455177,"[933, 933, 933, 933, 933, 933, 933, 933, 933, 933, 933, 933]"
cosmetics,SKU23,4.324341186,30,391,7504.334474,Unknown,84,29,7,Carrier A,2.924857601,Supplier 5,Kolkata,11,568,29,98.60995724,Pending,1.342291563,Rail,Route A,196.3294461,139.82131454109563,0.0,5.0,0,139.82131454109563,"[391, 391, 391, 391, 391, 391, 391, 391, 391, 391, 391, 391]"
skincare,SKU86,19.99817694,18,223,2844.17966,Unknown,32,22,6,Carrier B,1.45430531,Supplier 1,Mumbai,4,569,18,74.60897,Pass,2.051512931,Rail,Route A,264.2548898,105.59356040971439,0.0,14.0,0,105.59356040971439,"[223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223]"
skincare,SKU67,87.75543235,16,513,8012.834996,Unknown,12,71,9,Carrier C,9.147811545,Supplier 1,Mumbai,10,198,11,7.057876147,Pass,0.131955444,Sea,Route C,169.2718014,160.15617378046966,0.0,9.0,0,160.15617378046966,"[513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513]"
cosmetics,SKU17,81.46253437,82,126,4254.638656,Female,45,85,9,Carrier C,3.585418958,Supplier 1,Chennai,7,453,16,47.67968037,Fail,0.102020755,Air,Route C,670.9343908,79.37253933193772,0.0,17.0,0,79.37253933193772,"[126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126]"
skincare,SKU6,4.078332863,48,65,7173.068095,Male,11,58,8,Carrier C,3.880763303,Supplier 3,Kolkata,14,314,24,1.08506857,Pending,1.000910619,Sea,Route A,134.3690969,57.0087712549569,0.0,15.0,0,57.0087712549569,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65]"
haircare,SKU97,3.526111259,56,62,4545.381096,Male,46,4,9,Carrier A,7.904845611,Supplier 4,Mumbai,10,535,13,65.76515593,Fail,3.376237835,Road,Route A,540.1324229,55.67764362830022,0.0,19.0,0,55.67764362830022,"[62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62]"
cosmetics,SKU91,62.11196546,90,916,3618.787407,Male,98,85,7,Carrier B,7.471514084,Supplier 4,Delhi,5,207,28,39.7728825,Pending,0.626001858,Rail,Route B,996.778315,214.00934559032697,0.0,22.0,0,214.00934559032697,"[916, 916, 916, 916, 916, 916, 916, 916, 916, 916, 916, 916]"
haircare,SKU25,39.62934399,73,142,3548.412719,Male,82,52,3,Carrier C,2.231073681,Supplier 4,Kolkata,19,934,23,78.28038312,Pending,3.797231217,Road,Route B,458.5359457,84.26149773176358,0.0,11.0,0,84.26149773176358,"[142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142]"
cosmetics,SKU72,90.20442752,88,478,3386.319302,Non-binary,57,77,9,Carrier A,6.59961416,Supplier 1,Bangalore,21,152,11,55.7604929,Pending,3.213329607,Rail,Route B,677.9445698,154.59624833740307,0.0,29.0,0,154.59624833740307,"[478, 478, 478, 478, 478, 478, 478, 478, 478, 478, 478, 478]"
